,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration
733,10733,2,7,3,2,0,1,570
734,10734,1,2,6,1,0,1,600
735,10735,1,2,2,1,0,1,480
736,10736,1,6,3,2,0,1,500
737,10737,1,4,1,1,0,6,660
738,10738,2,5,5,1,0,97,560
739,10739,1,6,1,2,0,3,500
740,10740,1,1,6,1,0,4,605
741,10741,1,6,3,2,0,4,390
742,10742,1,5,1,2,0,3,555
743,10743,1,2,6,2,0,2,450
744,10744,1,5,1,2,0,3,270
745,10745,1,7,5,2,0,6,390
746,10746,1,5,6,2,0,2,495
747,10747,2,3,1,1,0,1,530
748,10748,1,4,3,1,0,2,570
749,10749,2,4,2,2,0,4,650
750,10750,1,2,1,2,2,2,480
751,10751,1,1,6,2,2,2,665
752,10752,1,5,6,2,0,6,480
753,10753,2,3,6,1,0,2,690
754,10754,1,2,4,2,2,1,480
755,10755,1,5,1,2,0,3,481
756,10756,1,5,1,2,0,2,240
757,10757,2,6,1,1,0,1,705
758,10758,2,2,1,1,0,1,435
759,10759,1,5,1,1,1,1,540
760,10760,1,3,1,1,1,2,425
761,10761,1,6,1,2,0,6,520
762,10762,1,3,1,1,1,1,360
763,10763,1,4,1,1,1,3,380
764,10764,2,1,6,1,1,1,555
765,10765,1,6,1,1,0,6,530
766,10766,1,4,6,2,0,2,570
767,10767,1,2,1,1,0,1,510
768,10768,1,7,3,2,0,1,710
769,10769,1,4,2,2,0,1,300
770,10770,1,5,1,1,0,2,420
771,10771,1,6,3,2,0,6,600
772,10772,1,6,1,1,0,5,420
773,10773,1,7,1,2,0,1,640
774,10774,1,6,1,1,0,6,480
775,10775,2,6,6,1,0,1,630
776,10776,2,2,2,2,2,3,525
777,10777,1,3,5,2,0,2,1400
778,10778,1,5,1,2,0,2,480
779,10779,1,1,6,2,0,2,450
780,10780,1,4,1,1,1,1,450
781,10781,1,7,3,2,0,4,450
782,10782,1,4,4,2,1,2,570
783,10783,1,7,1,1,0,6,630
784,10784,1,5,1,1,0,3,600
785,10785,1,1,6,1,3,2,630
786,10786,2,7,1,2,0,4,545
787,10787,1,5,3,2,0,6,470
788,10788,1,2,4,2,0,1,870
789,10789,1,6,5,2,0,5,740
790,10790,1,5,5,2,0,3,450
791,10791,1,5,1,1,2,2,390
792,10792,1,3,6,1,2,2,420
793,10793,2,2,1,1,0,1,900
794,10794,1,5,1,1,0,4,265
795,10795,1,6,1,1,0,6,450
796,10796,1,5,5,1,0,2,270
797,10797,1,4,1,2,0,1,365
798,10798,1,6,5,1,0,2,410
799,10799,2,3,6,1,0,2,600
800,10800,1,6,5,2,0,5,510
801,10801,1,3,2,1,3,2,525
802,10802,1,5,1,2,0,2,565
803,10803,1,1,6,1,0,4,605
804,10804,3,7,1,1,0,3,485
805,10805,2,6,1,1,0,2,510
806,10806,1,3,2,1,2,1,440
807,10807,1,6,6,1,0,2,650
808,10808,2,7,1,2,0,1,460
809,10809,1,3,1,1,2,2,450
810,10810,1,2,1,2,1,1,495
811,10811,1,2,1,1,2,2,585
812,10812,1,7,3,1,0,3,510
813,10813,3,3,4,2,0,1,570
814,10814,1,6,6,2,0,6,690
815,10815,1,7,3,2,0,6,475
816,10816,1,5,2,1,0,6,405
817,10817,1,5,1,1,0,2,600
818,10818,1,5,1,1,0,6,600
819,10819,1,5,6,2,0,6,480
820,10820,1,3,6,2,0,2,405
821,10821,1,5,5,2,0,2,545
822,10822,1,6,1,1,0,2,495
823,10823,1,6,2,2,0,1,295
824,10824,1,2,1,2,0,3,480
825,10825,2,6,2,1,0,3,600
826,10826,1,2,2,2,0,2,495
827,10827,1,6,1,1,0,2,720
828,10828,1,5,4,1,0,2,675
829,10829,2,5,3,2,0,3,330
830,10830,2,2,6,2,2,1,560
831,10831,1,4,2,2,0,2,440
832,10832,2,6,6,2,0,3,630
833,10833,1,5,1,1,0,2,700
834,10834,1,6,1,1,0,2,555
835,10835,1,5,5,1,0,2,720
836,10836,2,3,1,1,2,2,645
837,10837,1,6,3,2,0,4,535
838,10838,1,3,1,2,0,2,520
839,10839,1,3,5,2,1,2,495
840,10840,2,4,1,2,1,3,690
841,10841,1,2,1,2,0,2,515
842,10842,1,5,1,2,0,1,505
843,10843,3,6,1,1,0,6,600
844,10844,1,5,2,2,0,4,500
845,10845,2,4,1,2,0,1,440
846,10846,1,3,1,2,1,1,515
847,10847,1,2,6,1,0,1,450
848,10848,1,5,5,1,0,3,500
849,10849,2,5,1,2,0,5,555
850,10850,1,5,1,1,0,2,480
851,10851,1,3,1,1,2,1,270
852,10852,1,1,6,2,0,1,730
853,10853,1,3,6,1,0,1,500
854,10854,2,6,4,1,0,6,660
855,10855,1,4,1,2,0,1,480
856,10856,1,2,1,1,0,1,615
857,10857,1,1,6,1,0,3,570
858,10858,1,6,1,1,0,6,570
859,10859,1,3,1,2,1,1,510
860,10860,1,6,1,1,0,3,540
861,10861,1,6,1,2,0,2,435
862,10862,1,1,6,2,0,2,570
863,10863,1,2,1,1,0,1,420
864,10864,1,1,6,1,1,4,840
865,10865,1,5,5,1,0,2,645
866,10866,2,6,1,2,0,6,510
867,10867,1,5,4,2,0,2,480
868,10868,1,3,1,2,2,1,460
869,10869,2,5,3,2,0,3,415
870,10870,1,1,6,1,0,6,550
871,10871,1,6,5,1,0,6,540
872,10872,1,4,1,1,0,4,555
873,10873,1,5,6,1,0,1,480
874,10874,1,4,1,2,2,1,450
875,10875,2,4,1,2,2,2,540
876,10876,1,4,1,1,1,1,420
877,10877,1,5,1,2,0,2,515
878,10878,1,6,1,1,0,3,510
879,10879,1,2,6,1,0,2,545
880,10880,1,2,6,2,0,2,715
881,10881,1,6,1,2,0,1,495
882,10882,1,2,2,1,1,2,600
883,10883,1,4,1,2,1,1,450
884,10884,1,4,6,1,0,3,585
885,10885,1,5,1,2,0,1,510
886,10886,1,1,6,1,0,4,420
887,10887,1,3,6,1,0,2,650
888,10888,1,4,2,1,1,5,360
889,10889,1,6,1,1,0,4,550
890,10890,1,7,3,1,0,4,545
891,10891,1,6,5,2,0,1,375
892,10892,2,5,5,2,0,3,300
893,10893,1,4,5,1,0,2,255
894,10894,1,1,6,2,0,1,470
895,10895,2,6,1,1,0,4,540
896,10896,2,3,1,2,3,1,470
897,10897,1,2,1,1,0,2,980
898,10898,1,5,6,1,0,3,450
899,10899,1,7,1,1,0,6,540
900,10900,2,7,2,1,0,6,540
901,10901,1,6,5,2,0,97,525
902,10902,1,4,4,1,2,3,735
903,10903,1,5,1,2,0,2,440
904,10904,1,1,6,1,0,1,570
905,10905,1,1,6,1,0,6,400
906,10906,2,6,1,2,0,5,480
907,10907,2,6,1,2,0,1,535
908,10908,1,2,6,1,0,2,740
909,10909,3,4,1,1,0,2,360
910,10910,1,4,6,1,0,1,570
911,10911,1,1,6,2,1,3,660
912,10912,3,7,1,1,0,6,710
913,10913,1,1,6,1,2,6,540
914,10914,1,6,2,1,0,4,495
915,10915,2,6,1,1,0,1,690
916,10916,1,4,1,1,1,2,510
917,10917,1,6,3,2,0,3,490
918,10918,2,7,1,2,0,6,480
919,10919,2,6,1,2,0,4,515
920,10920,2,5,6,2,0,6,630
921,10921,1,5,5,2,0,2,725
922,10922,1,6,1,2,0,2,510
923,10923,1,7,1,1,0,1,540
924,10924,1,5,2,2,0,1,360
925,10925,3,6,1,2,0,3,480
926,10926,1,4,1,1,2,2,480
927,10927,1,2,6,1,0,2,420
928,10928,1,3,2,2,3,2,720
929,10929,1,4,1,1,2,1,840
930,10930,2,3,2,2,2,1,600
931,10931,1,4,1,2,0,2,625
932,10932,1,4,6,2,0,1,425
933,10933,1,2,1,1,1,2,540
934,10934,1,3,2,2,0,2,600
935,10935,2,3,2,2,0,1,600
936,10936,2,6,1,1,0,6,675
937,10937,1,4,2,1,0,1,450
938,10938,1,6,1,2,0,3,535
939,10939,1,5,5,2,0,6,510
940,10940,1,4,1,2,0,1,690
941,10941,1,5,6,1,0,1,420
942,10942,1,1,6,2,2,1,600
943,10943,1,6,6,1,0,4,480
944,10944,1,7,1,1,0,5,450
945,10945,1,6,6,1,0,6,645
946,10946,1,7,5,2,0,1,810
947,10947,1,6,1,1,0,2,580
948,10948,1,5,5,1,0,1,570
949,10949,1,5,1,1,0,3,975
950,10950,1,5,1,2,0,2,450
951,10951,1,3,6,1,2,1,600
952,10952,1,3,6,2,0,3,535
953,10953,2,2,1,2,2,2,480
954,10954,1,6,3,2,0,3,430
955,10955,1,3,1,2,1,2,530
956,10956,1,3,1,1,1,5,700
957,10957,1,3,2,2,0,2,660
958,10958,2,5,1,2,0,5,450
959,10959,2,6,6,1,0,97,360
960,10960,2,7,1,2,0,3,495
961,10961,1,2,2,2,0,2,465
962,10962,1,3,2,1,0,1,300
963,10963,1,5,5,2,0,2,465
964,10964,2,5,1,1,0,2,590
965,10965,1,3,1,2,2,2,450
966,10966,1,1,6,2,2,2,480
967,10967,1,5,6,2,0,5,480
968,10968,1,5,3,2,0,2,540
969,10969,2,7,4,1,0,4,480
970,10970,1,5,1,1,0,1,480
971,10971,1,3,6,2,1,1,550
972,10972,1,7,3,1,0,2,1020
973,10973,1,5,6,1,0,2,420
974,10974,1,4,1,2,2,1,450
975,10975,1,6,5,2,0,1,435
976,10976,1,6,1,2,0,2,660
977,10977,1,6,6,2,0,6,765
978,10978,1,3,4,2,2,1,70
979,10979,2,6,3,2,0,2,570
980,10980,1,7,3,2,0,1,480
981,10981,1,6,1,2,0,6,510
982,10982,1,4,2,2,0,2,560
983,10983,1,5,5,2,0,3,630
984,10984,1,5,3,2,0,2,600
985,10985,1,7,6,2,0,2,670
986,10986,1,5,1,2,0,1,420
987,10987,1,2,1,1,2,3,480
988,10988,2,1,6,1,0,2,615
989,10989,1,6,3,2,0,5,375
990,10990,1,3,1,1,3,3,855
991,10991,1,4,4,2,0,1,280
992,10992,1,4,1,2,0,1,630
993,10993,1,4,1,2,1,1,550
994,10994,1,1,6,2,0,2,740
995,10995,2,7,3,2,0,6,480
996,10996,1,5,1,1,0,6,545
997,10997,2,4,2,1,1,3,670
998,10998,1,6,1,2,0,6,510
999,10999,1,1,6,2,0,1,540
1000,11000,1,4,1,2,0,1,600
1001,11001,1,5,1,2,0,1,630
1002,11002,2,2,1,1,0,1,495
1003,11003,2,4,1,2,1,2,480
1004,11004,1,4,6,2,0,1,635
1005,11005,1,3,1,1,1,1,530
1006,11006,1,4,1,1,1,2,705
1007,11007,1,1,6,1,0,2,660
1008,11008,2,7,1,1,0,6,335
1009,11009,1,7,3,1,0,6,540
1010,11010,1,3,1,1,3,1,480
1011,11011,2,5,1,2,0,6,530
1012,11012,2,7,1,1,0,1,475
1013,11013,1,3,5,2,3,1,510
1014,11014,1,5,3,1,0,1,555
1015,11015,1,1,6,2,0,1,360
1016,11016,1,6,5,2,0,3,440
1017,11017,2,1,6,1,0,1,240
1018,11018,1,4,6,2,0,3,420
1019,11019,1,4,3,1,1,1,540
1020,11020,2,2,1,2,2,1,515
1021,11021,1,2,6,1,0,2,420
1022,11022,3,5,1,2,0,3,690
1023,11023,2,5,5,1,0,1,450
1024,11024,1,5,2,1,0,6,600
1025,11025,1,5,6,1,0,1,360
1026,11026,3,3,4,2,3,1,345
1027,11027,1,5,1,1,0,2,510
1028,11028,1,7,1,1,0,6,645
1029,11029,1,7,2,2,0,6,390
1030,11030,1,4,1,1,1,1,480
1031,11031,1,4,6,2,0,1,380
1032,11032,1,5,1,2,1,1,510
1033,11033,1,3,1,1,0,2,295
1034,11034,1,3,2,2,2,2,510
1035,11035,1,2,2,2,0,3,480
1036,11036,1,7,1,1,0,6,480
1037,11037,1,3,1,2,2,1,330
1038,11038,1,6,1,1,0,2,545
1039,11039,1,4,1,2,2,1,915
1040,11040,1,2,2,2,0,1,480
1041,11041,3,2,2,1,0,1,480
1042,11042,1,5,1,1,0,2,240
1043,11043,1,5,1,2,0,6,300
1044,11044,1,6,1,1,0,4,590
1045,11045,1,6,1,1,0,6,540
1046,11046,2,4,1,2,0,3,450
1047,11047,1,2,6,1,0,2,480
1048,11048,1,5,1,1,0,1,540
1049,11049,1,5,5,2,0,6,540
1050,11050,1,2,1,2,0,2,600
1051,11051,1,6,1,1,0,4,630
1052,11052,1,5,6,1,0,1,505
1053,11053,1,6,1,2,0,3,510
1054,11054,1,7,6,2,0,2,300
1055,11055,1,5,1,2,0,3,585
1056,11056,2,4,1,1,0,2,450
1057,11057,1,6,2,2,0,2,390
1058,11058,1,5,1,1,0,3,330
1059,11059,2,3,4,2,1,2,540
1060,11060,1,6,3,2,0,6,500
1061,11061,1,6,1,2,0,6,630
1062,11062,1,3,5,2,2,1,495
1063,11063,1,4,6,2,0,4,450
1064,11064,1,2,1,2,1,2,450
1065,11065,1,3,6,2,2,1,530
1066,11066,1,2,1,2,3,2,645
1067,11067,1,1,6,1,0,2,900
1068,11068,1,6,1,1,0,2,570
1069,11069,1,1,6,2,0,3,585
1070,11070,1,5,1,1,0,3,540
1071,11071,1,2,1,1,1,1,375
1072,11072,3,3,1,1,2,1,450
1073,11073,1,4,2,2,1,1,385
1074,11074,1,5,5,2,0,6,1290
1075,11075,1,2,6,2,2,1,390
1076,11076,2,7,3,2,0,3,555
1077,11077,1,2,1,1,1,3,630
1078,11078,3,6,3,2,0,6,690
1079,11079,1,4,1,2,0,2,420
1080,11080,2,4,1,2,0,2,570
1081,11081,1,4,1,2,0,1,465
1082,11082,1,4,1,1,0,6,530
1083,11083,1,5,1,1,0,1,620
1084,11084,1,1,6,1,0,1,660
1085,11085,2,5,1,1,0,4,510
1086,11086,1,7,3,2,0,5,810
1087,11087,2,2,6,1,0,2,720
1088,11088,1,5,1,1,0,1,525
1089,11089,1,3,1,1,0,2,570
1090,11090,1,4,6,2,0,3,500
1091,11091,2,4,6,2,0,3,480
1092,11092,1,3,1,1,1,1,360
1093,11093,1,6,6,1,0,4,495
1094,11094,2,6,1,1,0,4,810
1095,11095,1,6,6,1,0,6,600
1096,11096,1,5,1,2,0,3,435
1097,11097,1,6,6,1,0,6,510
1098,11098,2,5,1,2,0,1,450
1099,11099,1,4,1,1,2,3,630
1100,11100,1,2,2,2,1,1,570
1101,11101,1,3,6,1,0,3,510
1102,11102,1,4,1,2,0,5,465
1103,11103,2,3,5,1,2,2,450
1104,11104,2,4,2,1,0,1,380
1105,11105,2,5,1,1,0,4,480
1106,11106,1,6,6,1,0,6,455
1107,11107,1,5,6,2,0,3,490
1108,11108,1,2,6,1,0,3,480
1109,11109,1,5,1,1,0,1,440
1110,11110,1,2,1,1,2,1,535
1111,11111,1,2,1,1,0,2,470
1112,11112,3,6,3,2,0,6,450
1113,11113,1,5,4,1,0,2,570
1114,11114,1,6,3,2,2,6,410
1115,11115,1,6,1,1,0,6,495
1116,11116,1,5,1,1,0,2,480
1117,11117,1,6,4,2,0,5,550
1118,11118,1,4,6,2,0,1,420
1119,11119,1,5,5,2,2,3,780
1120,11120,1,4,6,2,1,1,505
1121,11121,1,7,3,2,0,4,570
1122,11122,1,1,6,1,0,6,380
1123,11123,1,3,1,2,1,2,360
1124,11124,1,2,6,1,0,2,560
1125,11125,1,4,6,2,0,2,500
1126,11126,1,1,2,2,0,1,570
1127,11127,1,5,6,1,0,3,480
1128,11128,2,3,1,2,2,1,390
1129,11129,1,7,3,2,0,2,570
1130,11130,1,6,1,1,0,6,445
1131,11131,1,2,6,1,0,1,600
1132,11132,1,3,6,1,0,2,330
1133,11133,3,2,1,2,0,4,480
1134,11134,1,2,1,2,1,1,420
1135,11135,2,4,2,1,1,1,445
1136,11136,2,4,1,2,0,1,450
1137,11137,2,4,1,2,2,2,570
1138,11138,1,5,1,1,0,1,390
1139,11139,2,4,4,1,0,2,510
1140,11140,1,2,6,2,0,1,510
1141,11141,1,5,3,2,0,1,445
1142,11142,1,7,3,1,0,4,765
1143,11143,1,3,1,2,1,2,695
1144,11144,1,3,1,2,2,2,510
1145,11145,1,3,6,2,0,1,480
1146,11146,2,7,3,2,0,6,570
1147,11147,1,5,1,2,0,3,720
1148,11148,1,3,1,2,2,1,610
1149,11149,3,2,1,2,2,1,555
1150,11150,1,2,6,2,0,1,600
1151,11151,1,4,1,1,0,1,510
1152,11152,3,6,1,2,0,1,470
1153,11153,1,2,2,2,1,3,500
1154,11154,1,2,6,1,0,3,360
1155,11155,1,3,2,1,0,1,435
1156,11156,2,6,1,2,0,2,500
1157,11157,1,4,5,2,0,1,570
1158,11158,1,5,3,2,0,6,645
1159,11159,1,6,3,2,0,6,540
1160,11160,1,5,1,2,0,6,480
1161,11161,1,3,2,2,0,3,665
1162,11162,1,5,1,2,0,1,430
1163,11163,1,1,6,1,0,6,510
1164,11164,2,1,6,1,1,1,630
1165,11165,1,7,3,2,0,6,480
1166,11166,1,2,6,2,0,1,510
1167,11167,1,5,1,1,0,4,265
1168,11168,1,1,6,2,1,1,585
1169,11169,2,4,1,1,0,1,660
1170,11170,2,1,6,2,0,1,630
1171,11171,1,2,1,2,1,1,425
1172,11172,1,7,1,1,0,4,600
1173,11173,2,6,1,2,0,1,270
1174,11174,1,5,1,2,0,4,510
1175,11175,1,5,2,2,0,1,810
1176,11176,1,2,1,1,1,1,510
1177,11177,1,5,1,1,0,3,570
1178,11178,1,2,1,2,0,2,480
1179,11179,1,3,1,1,1,1,480
1180,11180,1,3,1,1,2,2,540
1181,11181,1,4,1,1,0,6,390
1182,11182,1,3,5,2,0,2,480
1183,11183,1,4,6,1,0,3,560
1184,11184,2,7,3,1,0,1,540
1185,11185,1,2,1,1,0,1,785
1186,11186,1,4,5,2,0,1,570
1187,11187,1,3,2,1,1,1,520
1188,11188,1,2,6,1,0,1,390
1189,11189,1,5,1,2,0,1,550
1190,11190,2,6,1,2,0,1,595
1191,11191,1,2,1,1,0,2,540
1192,11192,1,3,2,1,0,6,120
1193,11193,1,6,1,1,0,2,545
1194,11194,2,6,6,2,0,6,480
1195,11195,2,5,1,1,0,2,480
1196,11196,1,7,3,2,0,6,360
1197,11197,2,6,1,1,0,3,480
1198,11198,1,5,1,2,1,2,420
1199,11199,1,1,2,1,0,2,630
1200,11200,2,7,3,2,0,2,630
1201,11201,2,7,3,2,0,6,540
1202,11202,1,1,6,1,0,1,415
1203,11203,1,7,1,1,0,4,600
1204,11204,1,3,1,2,2,1,450
1205,11205,1,2,1,1,1,2,350
1206,11206,1,2,1,2,0,2,480
1207,11207,1,1,6,2,0,2,540
1208,11208,1,4,1,1,0,1,390
1209,11209,1,4,2,1,0,1,475
1210,11210,2,4,1,2,2,1,345
1211,11211,1,4,1,2,0,1,400
1212,11212,1,6,3,2,0,6,420
1213,11213,2,2,6,1,0,2,940
1214,11214,1,5,1,2,0,2,540
1215,11215,1,5,1,1,0,2,435
1216,11216,1,1,6,2,0,1,755
1217,11217,1,7,4,2,0,1,580
1218,11218,1,6,2,2,0,2,470
1219,11219,1,3,1,1,2,1,360
1220,11220,1,5,1,2,0,2,370
1221,11221,1,6,1,2,0,2,535
1222,11222,1,2,2,1,2,1,420
1223,11223,1,5,5,1,0,1,570
1224,11224,1,4,1,1,0,2,480
1225,11225,1,3,1,2,0,3,480
1226,11226,1,4,6,2,0,4,480
1227,11227,3,4,4,2,0,1,535
1228,11228,1,2,6,2,0,1,270
1229,11229,1,1,6,2,0,3,450
1230,11230,1,7,1,1,0,6,545
1231,11231,1,4,1,2,0,2,830
1232,11232,2,5,1,1,0,2,420
1233,11233,2,6,1,1,0,4,420
1234,11234,2,2,1,2,2,1,450
1235,11235,1,5,6,1,0,2,650
1236,11236,1,7,5,1,0,6,600
1237,11237,1,3,6,1,0,3,480
1238,11238,1,1,2,2,0,5,855
1239,11239,3,3,4,2,1,2,600
1240,11240,1,2,1,1,0,2,825
1241,11241,2,5,2,1,0,6,450
1242,11242,1,4,2,2,0,1,550
1243,11243,1,2,6,2,0,2,500
1244,11244,1,5,1,1,0,3,495
1245,11245,1,3,1,1,0,1,380
1246,11246,1,3,1,1,2,1,450
1247,11247,1,6,3,2,0,6,600
1248,11248,1,7,3,2,0,6,420
1249,11249,2,4,1,1,0,6,510
1250,11250,1,7,6,1,0,6,610
1251,11251,1,2,6,1,0,1,480
1252,11252,2,1,6,2,0,5,670
1253,11253,2,4,5,2,0,5,630
1254,11254,1,6,1,1,0,2,540
1255,11255,2,7,1,1,0,6,645
1256,11256,1,7,3,2,0,6,630
1257,11257,1,1,2,2,0,1,630
1258,11258,1,5,2,2,0,3,435
1259,11259,3,7,3,2,0,2,510
1260,11260,1,4,6,2,0,2,600
1261,11261,1,3,6,2,0,2,725
1262,11262,1,3,2,1,0,2,765
1263,11263,1,4,1,1,0,2,690
1264,11264,1,5,1,2,0,1,540
1265,11265,1,3,6,2,0,2,360
1266,11266,1,4,1,1,0,1,470
1267,11267,1,5,1,2,0,3,585
1268,11268,1,2,6,2,0,4,650
1269,11269,1,6,2,1,0,4,480
1270,11270,1,5,2,1,0,2,390
1271,11271,1,7,1,1,0,6,480
1272,11272,1,5,2,1,0,4,530
1273,11273,1,2,6,2,1,2,455
1274,11274,1,5,1,2,0,1,540
1275,11275,2,2,1,1,3,1,435
1276,11276,1,3,6,1,0,6,300
1277,11277,1,6,1,2,0,6,480
1278,11278,1,3,1,2,3,2,550
1279,11279,1,6,1,2,0,2,455
1280,11280,1,5,1,1,0,3,600
1281,11281,1,4,1,2,0,1,480
1282,11282,1,4,1,1,0,1,570
1283,11283,1,3,1,2,0,1,555
1284,11284,1,6,1,2,0,2,540
1285,11285,1,2,6,1,0,1,750
1286,11286,1,5,5,2,0,2,420
1287,11287,1,6,3,2,0,3,425
1288,11288,1,2,1,2,0,1,430
1289,11289,1,2,6,1,0,2,700
1290,11290,1,6,1,1,0,6,511
1291,11291,1,3,1,1,2,2,505
1292,11292,3,4,1,2,0,3,320
1293,11293,1,7,1,1,0,6,500
1294,11294,2,3,1,1,2,2,510
1295,11295,2,3,2,2,2,3,360
1296,11296,1,3,6,2,0,4,450
1297,11297,2,5,1,2,0,4,510
1298,11298,1,7,3,2,0,5,540
1299,11299,1,4,1,1,2,2,395
1300,11300,1,4,1,1,0,2,510
1301,11301,1,6,3,2,0,2,630
1302,11302,1,7,1,2,0,6,510
1303,11303,1,5,5,2,0,2,390
1304,11304,1,4,2,1,0,1,630
1305,11305,1,7,3,2,0,6,840
1306,11306,1,4,6,1,0,6,445
1307,11307,1,3,6,1,0,1,660
1308,11308,1,6,1,2,0,3,480
1309,11309,1,1,6,2,0,2,580
1310,11310,1,3,5,2,0,1,605
1311,11311,1,4,5,1,0,6,315
1312,11312,1,7,1,1,0,2,495
1313,11313,1,4,6,1,0,3,360
1314,11314,2,4,2,2,0,3,420
1315,11315,1,2,6,2,0,2,540
1316,11316,1,6,1,2,0,3,455
1317,11317,1,3,6,1,0,1,420
1318,11318,1,4,1,2,0,2,535
1319,11319,2,6,6,1,0,2,350
1320,11320,2,4,4,2,0,1,510
1321,11321,1,2,2,1,0,4,400
1322,11322,1,4,1,2,0,1,475
1323,11323,1,7,3,2,0,2,710
1324,11324,1,4,1,2,0,2,420
1325,11325,2,4,2,1,1,3,590
1326,11326,2,4,2,1,0,97,600
1327,11327,2,4,1,2,0,2,540
1328,11328,1,5,1,2,0,4,605
1329,11329,1,6,1,2,0,1,450
1330,11330,3,6,3,2,0,6,600
1331,11331,1,2,6,1,0,6,540
1332,11332,2,7,3,2,0,5,615
1333,11333,1,5,1,2,0,2,600
1334,11334,1,5,1,1,0,3,435
1335,11335,1,6,1,2,0,2,525
1336,11336,2,5,1,1,0,1,540
1337,11337,1,5,1,2,0,2,1030
1338,11338,1,2,6,2,0,2,570
1339,11339,2,6,3,1,0,6,490
1340,11340,1,4,2,1,0,2,480
1341,11341,2,5,1,2,0,2,780
1342,11342,1,5,6,1,0,4,570
1343,11343,2,5,1,2,0,2,540
1344,11344,1,1,6,2,0,2,200
1345,11345,1,7,1,1,0,1,445
1346,11346,1,4,6,2,0,6,600
1347,11347,1,3,1,2,3,5,740
1348,11348,1,4,6,1,0,4,550
1349,11349,2,6,3,2,0,3,540
1350,11350,1,2,1,1,1,2,560
1351,11351,1,1,6,1,0,2,725
1352,11352,1,4,1,1,1,1,300
1353,11353,1,4,6,1,0,2,480
1354,11354,1,5,2,2,0,2,465
1355,11355,2,4,1,2,0,2,490
1356,11356,1,3,2,1,0,2,360
1357,11357,1,3,6,2,0,2,450
1358,11358,1,6,5,1,1,6,390
1359,11359,1,7,3,2,0,4,510
1360,11360,1,5,5,2,1,1,535
1361,11361,1,3,6,2,0,2,495
1362,11362,1,4,1,1,0,1,480
1363,11363,1,6,1,1,0,6,270
1364,11364,1,4,2,1,0,6,450
1365,11365,1,6,3,2,0,3,480
1366,11366,1,7,1,2,0,3,525
1367,11367,1,4,1,2,0,2,660
1368,11368,1,4,1,2,1,2,570
1369,11369,2,6,6,1,0,3,480
1370,11370,1,2,6,1,0,4,530
1371,11371,1,3,6,1,0,4,600
1372,11372,1,5,1,1,0,2,390
1373,11373,1,3,6,2,0,1,390
1374,11374,2,2,6,1,0,3,600
1375,11375,1,2,6,1,0,3,495
1376,11376,2,5,1,2,0,2,480
1377,11377,1,4,6,2,0,1,540
1378,11378,1,5,1,1,0,3,490
1379,11379,1,7,3,1,0,6,540
1380,11380,1,5,3,2,0,6,420
1381,11381,1,4,5,1,0,2,435
1382,11382,2,1,6,1,1,6,540
1383,11383,1,7,3,2,0,6,480
1384,11384,1,4,1,1,2,1,510
1385,11385,1,7,3,2,0,1,480
1386,11386,1,6,1,1,0,2,330
1387,11387,1,5,1,1,0,3,505
1388,11388,1,6,1,1,0,6,430
1389,11389,1,5,1,2,0,6,540
1390,11390,1,3,1,1,2,2,500
1391,11391,2,5,5,2,2,1,570
1392,11392,1,5,3,2,0,1,645
1393,11393,1,1,6,1,0,3,450
1394,11394,2,5,4,2,0,1,725
1395,11395,1,6,3,2,0,6,510
1396,11396,1,3,1,1,1,4,465
1397,11397,2,3,2,2,0,3,450
1398,11398,1,1,6,1,0,3,675
1399,11399,2,2,6,1,0,3,475
1400,11400,1,6,3,2,0,6,645
1401,11401,1,6,5,2,0,4,735
1402,11402,1,7,1,1,0,4,330
1403,11403,1,3,1,2,0,2,380
1404,11404,1,3,1,2,2,2,480
1405,11405,1,7,1,1,0,2,620
1406,11406,1,3,1,1,3,1,390
1407,11407,1,6,1,1,0,4,440
1408,11408,1,3,6,1,0,6,660
1409,11409,1,6,1,1,0,3,520
1410,11410,1,4,6,1,0,4,450
1411,11411,1,4,1,1,1,1,500
1412,11412,1,3,6,1,0,2,555
1413,11413,2,3,1,2,3,1,370
1414,11414,1,5,1,2,0,1,505
1415,11415,1,4,1,1,0,1,630
1416,11416,1,3,1,1,0,2,435
1417,11417,2,2,2,1,0,1,660
1418,11418,1,5,3,2,0,3,665
1419,11419,1,6,6,2,0,2,560
1420,11420,1,7,3,2,0,6,660
1421,11421,1,4,2,1,0,4,485
1422,11422,1,4,6,2,0,2,755
1423,11423,2,4,5,1,0,1,450
1424,11424,1,5,2,1,0,1,600
1425,11425,3,6,1,1,0,4,495
1426,11426,1,7,5,2,0,1,630
1427,11427,1,7,1,2,0,6,610
1428,11428,2,6,1,1,0,1,490
1429,11429,1,5,1,2,0,2,495
1430,11430,2,4,1,2,0,1,90
1431,11431,1,7,3,2,0,4,630
1432,11432,2,3,1,2,2,1,485
1433,11433,2,6,5,2,0,6,520
1434,11434,1,2,6,2,0,1,630
1435,11435,2,6,1,2,0,1,540
1436,11436,1,2,2,2,2,1,510
1437,11437,1,6,1,2,0,3,510
1438,11438,1,4,1,2,0,1,510
1439,11439,2,4,1,1,2,6,435
1440,11440,1,1,6,1,0,2,660
1441,11441,2,5,1,2,0,2,360
1442,11442,1,4,1,2,0,2,600
